city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa,rent_amount,property_tax,fire_insurance,total
São Paulo,700,4,4,4,0,1,0,0,10000,21880,151,32040
São Paulo,340,4,6,4,11,0,0,4800,7650,1667,97,14210
São Paulo,79,3,2,2,11,1,0,652,1290,90,17,2049
São Paulo,35,1,1,1,2,1,0,530,1600,134,21,2285
São Paulo,270,3,4,0,1,1,0,0,3500,165,45,3710
São Paulo,156,3,4,3,7,0,0,1417,5000,500,64,6981
São Paulo,50,1,1,1,8,1,1,600,2800,0,20,3420
São Paulo,60,1,1,2,2,0,0,3398,1900,288,25,5611
São Paulo,140,3,4,3,18,1,0,1100,4000,489,51,5640
São Paulo,53,1,1,0,2,0,0,170,1680,68,22,1940
São Paulo,200,4,4,4,0,1,0,0,4220,450,64,4734
São Paulo,160,3,4,3,0,1,1,0,9350,0,141,9491
São Paulo,168,3,2,2,0,1,0,0,2500,152,38,2690
São Paulo,120,3,1,2,0,0,0,0,3500,117,53,3670
São Paulo,255,3,4,2,10,1,1,2600,6000,500,77,9177
São Paulo,23,1,1,1,26,1,0,472,2300,59,30,2861
São Paulo,120,3,2,1,1,0,0,870,2500,160,32,3562
São Paulo,45,1,1,2,8,1,0,695,1800,170,23,2688
São Paulo,50,2,1,1,9,1,0,978,2430,124,31,3563
São Paulo,145,3,2,1,2,1,1,1017,2000,12,26,3055
São Paulo,211,3,5,3,12,1,1,2500,7000,750,89,10340
São Paulo,30,1,1,0,2,0,0,0,2060,0,27,2087
São Paulo,86,2,2,1,4,1,0,690,1900,93,25,2708
São Paulo,61,1,2,2,1,0,1,2200,4000,250,51,6501
São Paulo,383,4,4,5,11,0,0,2189,3004,709,39,5941
São Paulo,210,3,3,0,0,1,0,0,5500,734,83,6317
São Paulo,60,2,2,1,14,0,1,916,5650,59,72,6697
São Paulo,213,4,6,4,1,1,1,3200,8500,970,108,12780
São Paulo,50,1,1,1,20,0,1,781,5300,212,68,6361
São Paulo,149,2,3,3,21,1,0,1603,4500,883,58,7044
São Paulo,410,4,5,5,1,1,0,0,20000,0,254,20250
São Paulo,40,1,1,1,14,1,1,474,3175,105,41,3795
São Paulo,378,4,4,8,0,1,1,0,10000,1334,151,11490
São Paulo,60,2,2,2,11,1,1,760,3800,132,49,4741
São Paulo,68,2,1,1,9,1,0,0,2100,0,27,2127
São Paulo,65,2,2,2,13,1,1,1084,3300,207,42,4633
São Paulo,260,4,4,3,11,0,0,3500,15000,1417,191,20110
São Paulo,44,1,1,1,13,1,0,400,1200,0,16,1616
São Paulo,170,3,3,2,0,1,0,0,4850,334,73,5257
São Paulo,118,3,2,1,11,0,0,1116,4775,185,61,6137
São Paulo,114,3,2,2,9,1,0,900,3780,100,48,4828
São Paulo,147,3,2,2,4,1,1,1313,3600,414,46,5373
São Paulo,365,3,4,3,15,1,0,3700,12000,1250,153,17100
São Paulo,250,3,4,2,0,1,0,0,6000,75,91,6166
São Paulo,640,4,4,4,12,1,1,5400,10200,1584,130,17310
São Paulo,71,2,1,0,3,1,1,613,1040,0,14,1667
São Paulo,35,1,1,1,6,0,1,886,1250,90,16,2242
São Paulo,57,2,2,1,2,0,1,584,2300,50,30,2964
São Paulo,38,1,1,0,8,0,0,480,1220,25,16,1741
São Paulo,350,2,4,8,0,0,0,0,3300,450,50,3800
São Paulo,530,4,4,4,4,0,0,3857,5000,1636,64,10560
São Paulo,210,3,2,2,0,1,1,0,3500,101,53,3654
São Paulo,40,2,1,0,3,1,0,348,1100,0,14,1462
São Paulo,58,2,1,2,10,1,0,383,1360,0,18,1761
São Paulo,120,3,3,2,6,1,0,1800,3400,134,44,5378
São Paulo,162,3,4,0,0,1,0,0,3200,267,49,3516
São Paulo,301,4,5,4,3,1,1,4265,12500,1600,159,18520
São Paulo,40,1,1,0,1,0,0,150,1800,38,23,2011
São Paulo,135,3,2,1,4,1,0,1378,3290,279,42,4989
São Paulo,76,2,2,2,6,1,0,978,1400,123,18,2519
São Paulo,180,4,1,1,13,1,0,2420,8500,400,108,11430
São Paulo,128,2,3,1,4,1,0,755,4339,85,55,5234
São Paulo,44,1,1,0,4,1,1,450,2500,30,32,3012
São Paulo,189,3,3,1,12,1,0,2143,5800,371,74,8388
São Paulo,286,4,4,5,0,1,0,0,10800,1125,163,12090
São Paulo,276,4,6,4,10,1,1,3450,4500,1713,58,9721
São Paulo,60,1,2,1,9,0,1,844,3800,0,49,4693
São Paulo,40,1,1,0,0,0,0,0,880,48,14,942
São Paulo,42,1,1,1,12,0,1,712,3500,22,45,4279
São Paulo,360,4,4,2,4,1,0,3340,11050,0,141,14530
São Paulo,140,2,1,0,0,1,0,0,1650,167,25,1842
São Paulo,35,1,1,0,0,1,0,0,1100,30,14,1144
São Paulo,16,1,1,0,1,0,0,0,910,0,12,922
São Paulo,336,4,4,6,0,1,0,0,7677,950,116,8743
São Paulo,210,4,4,3,5,1,1,2800,5000,917,64,8781
São Paulo,242,4,5,4,4,1,1,3270,12000,930,153,16350
São Paulo,220,4,3,3,2,0,1,4208,9000,1203,115,14530
São Paulo,150,3,2,2,2,1,0,1181,2000,384,26,3591
São Paulo,50,1,1,1,17,1,1,776,4000,126,51,4953
São Paulo,450,3,3,8,0,1,1,0,5015,400,76,5491
São Paulo,600,5,7,5,0,1,0,0,5200,155,79,5434
São Paulo,70,1,1,0,8,1,0,430,3200,109,41,3780
São Paulo,76,3,2,0,6,1,0,1160,1240,95,16,2511
São Paulo,280,3,3,4,0,1,0,0,6520,834,99,7453
São Paulo,172,2,4,3,23,1,0,1400,11000,775,140,13320
São Paulo,246,3,4,4,3,1,1,3800,12000,750,153,16700
São Paulo,64,2,1,1,8,1,0,400,1500,101,20,2021
São Paulo,80,3,2,1,0,1,0,0,2170,47,33,2250
São Paulo,30,1,1,0,0,0,0,0,1850,167,28,2045
São Paulo,43,1,1,0,6,1,0,219,1472,42,6,1739
São Paulo,300,3,4,0,0,1,1,0,10000,2000,151,12150
São Paulo,30,1,1,1,14,0,0,1379,1660,18,22,3079
São Paulo,54,2,1,0,2,0,0,571,1700,135,22,2428
São Paulo,80,2,2,1,2,1,0,400,1500,36,20,1956
São Paulo,560,4,4,7,2,1,0,8600,15000,5000,191,28790
São Paulo,30,1,1,1,5,1,1,500,3900,84,50,4534
São Paulo,50,1,1,0,0,1,0,0,1600,0,25,1625
São Paulo,218,4,4,4,3,0,0,2488,4930,1454,63,8935
São Paulo,156,2,3,2,8,1,1,2040,13590,292,173,16090
São Paulo,300,3,4,3,1,1,1,3000,4000,0,51,7051
São Paulo,39,1,1,1,3,0,1,680,2500,115,32,3327
São Paulo,150,4,3,4,0,1,0,0,3000,500,46,3546
São Paulo,140,2,3,4,10,1,1,2300,6170,417,79,8966
São Paulo,240,4,4,3,1,1,0,2800,4200,792,54,7846
São Paulo,70,2,1,0,0,1,0,0,1300,70,20,1390
São Paulo,99,3,2,1,3,1,0,390,2500,90,32,3012
São Paulo,120,2,1,1,0,1,0,0,2100,175,32,2307
São Paulo,110,3,2,3,0,1,0,0,2600,400,40,3040
São Paulo,300,3,2,5,0,1,0,0,11500,2000,173,13670
São Paulo,70,3,2,2,3,1,0,1058,1659,44,22,2783
São Paulo,395,4,4,3,16,1,1,2137,15000,834,191,18160
São Paulo,318,4,6,4,13,1,1,3450,10160,0,129,13740
São Paulo,167,3,2,1,7,1,0,1787,10850,532,138,13310
São Paulo,50,1,1,0,6,0,0,467,1209,129,8,1813
São Paulo,140,4,4,3,5,1,0,1800,3600,583,46,6029
São Paulo,92,3,1,1,3,1,0,340,1600,4,21,1965
São Paulo,159,2,3,1,8,0,1,1276,3230,49,41,4596
São Paulo,240,3,5,4,0,1,0,0,7500,459,113,8072
São Paulo,200,3,2,2,0,1,0,0,5000,167,76,5243
São Paulo,68,2,1,1,5,1,0,525,1600,142,21,2288
São Paulo,107,2,2,1,0,1,0,400,2600,0,33,3033
São Paulo,340,4,5,5,16,1,1,5200,12000,3400,153,20750
São Paulo,70,3,2,1,6,0,1,569,3300,159,42,4070
São Paulo,240,3,3,0,0,1,0,300,4300,292,65,4957
São Paulo,310,5,6,5,5,1,0,6900,10000,1834,127,18860
São Paulo,319,4,6,5,16,0,0,5000,10050,2900,128,18080
São Paulo,113,2,2,1,6,1,0,1000,3000,50,39,4089
São Paulo,280,3,4,2,3,0,0,4000,6000,1059,77,11140
São Paulo,270,3,3,3,16,1,0,2800,13000,959,165,16920
São Paulo,78,2,1,1,7,1,0,645,2000,35,26,2706
São Paulo,60,1,2,1,0,1,0,0,1500,30,23,1553
São Paulo,30,1,1,0,0,1,0,0,750,59,12,821
São Paulo,58,1,1,1,1,0,0,580,1740,75,23,2418
São Paulo,22,1,1,0,25,1,0,385,2100,40,27,2552
São Paulo,32,1,1,1,13,0,1,811,3200,174,41,4226
São Paulo,260,4,4,2,5,1,1,2570,4400,584,56,7610
São Paulo,100,2,1,0,0,1,0,0,2300,198,35,2533
São Paulo,430,4,3,4,0,1,0,0,8500,1427,128,10060
São Paulo,260,5,5,4,20,0,0,4000,8000,2620,102,14720
São Paulo,60,1,1,1,0,0,0,0,1180,0,18,1198
São Paulo,27,1,1,0,5,0,0,1404,3500,1,45,4950
São Paulo,486,4,6,5,8,0,0,4614,4861,3772,62,13310
São Paulo,40,1,1,1,12,1,1,480,1680,102,22,2284
São Paulo,62,3,2,1,5,1,0,487,2400,54,31,2972
São Paulo,380,3,4,4,0,1,0,0,8000,952,121,9073
São Paulo,74,2,2,0,4,1,1,1105,3600,210,46,4961
São Paulo,60,2,1,0,0,1,0,0,1100,0,17,1117
São Paulo,50,1,1,1,25,0,1,707,3700,30,47,4484
São Paulo,57,2,2,2,6,1,0,834,1630,189,21,2674
São Paulo,39,1,1,1,4,1,0,529,995,49,13,1586
São Paulo,221,3,2,2,7,1,0,1980,4500,200,58,6738
São Paulo,140,3,2,0,8,1,1,2500,1799,375,23,4697
São Paulo,210,5,4,1,0,1,0,0,15000,1667,226,16890
São Paulo,42,1,1,0,1,1,0,400,1150,27,15,1592
São Paulo,170,3,3,4,0,1,0,0,3500,222,53,3775
São Paulo,60,2,1,0,0,1,0,1,1610,0,25,1636
São Paulo,120,3,4,2,0,1,0,187,3450,149,52,3838
São Paulo,142,2,3,2,18,1,0,1400,3550,492,45,5487
São Paulo,140,3,3,2,3,1,0,2400,6000,500,77,8977
São Paulo,20,1,1,0,0,0,0,0,790,0,11,801
São Paulo,400,5,4,2,12,1,0,2675,2000,832,26,5533
São Paulo,192,3,3,3,16,1,1,1790,6500,630,83,9003
São Paulo,80,3,2,1,6,1,0,850,1790,128,23,2791
São Paulo,29,1,1,0,5,1,0,257,1043,0,14,1314
São Paulo,88,3,1,2,5,1,0,1900,2500,84,32,4516
São Paulo,100,4,1,0,0,1,0,0,1600,100,25,1725
São Paulo,240,4,3,3,6,1,0,2850,12000,700,153,15700
São Paulo,50,1,1,0,0,0,0,0,1250,34,19,1303
São Paulo,180,3,3,2,4,1,0,2100,8000,413,102,10620
São Paulo,35,1,1,0,3,0,0,150,850,0,11,1011
São Paulo,60,2,1,1,8,1,0,550,1310,5,17,1882
São Paulo,239,4,4,3,0,1,1,0,5950,500,90,6540
São Paulo,130,3,2,1,10,0,1,1100,2300,109,30,3539
São Paulo,90,2,2,1,0,1,0,0,1800,0,28,1828
São Paulo,70,2,2,1,1,0,0,670,1450,0,19,2139
São Paulo,55,2,1,1,5,1,0,640,1625,0,21,2286
São Paulo,33,1,1,0,15,0,0,550,4000,0,51,4601
São Paulo,159,4,2,0,3,1,0,2064,1900,634,25,4623
São Paulo,80,2,1,2,0,1,0,0,1569,0,24,1593
São Paulo,170,3,4,3,21,1,0,1500,5000,450,64,7014
São Paulo,300,4,4,3,0,1,1,0,5080,284,77,5441
São Paulo,270,3,4,2,6,1,0,2890,6500,100,83,9573
São Paulo,300,4,5,4,1,1,0,3600,7500,1334,96,12530
São Paulo,100,3,3,1,0,1,0,0,2400,0,37,2437
São Paulo,35,1,1,0,5,1,1,420,1800,0,23,2243
São Paulo,240,3,4,1,6,0,0,1700,14850,400,189,17140
São Paulo,45,1,1,0,0,1,0,0,900,0,14,914
São Paulo,55,2,1,1,9,1,1,565,2800,0,36,3401
São Paulo,305,4,3,4,6,1,1,3428,11000,2134,140,16700
São Paulo,998,7,10,4,0,1,1,0,15000,5000,226,20230
São Paulo,22,1,1,0,4,0,1,350,2410,0,31,2791
São Paulo,189,4,2,2,4,1,0,1970,8000,559,102,10630
São Paulo,375,4,5,3,0,1,1,0,9000,850,136,9986
São Paulo,65,2,1,1,3,1,0,315,1400,47,18,1780
São Paulo,462,4,6,4,0,1,1,0,8000,1081,121,9202
São Paulo,150,2,1,0,1,1,0,180,2285,100,29,2594
São Paulo,260,4,5,4,15,1,1,3471,7500,0,96,11070
São Paulo,175,4,3,2,0,1,0,0,2890,0,44,2934
São Paulo,150,4,2,3,2,1,0,3030,7377,800,94,11300
São Paulo,375,4,4,3,0,1,0,0,6400,75,97,6572
São Paulo,127,4,3,2,4,1,0,1040,4930,472,63,6505
São Paulo,50,1,2,1,1,0,1,750,3300,214,42,4306
São Paulo,55,2,1,1,19,1,1,608,2100,84,27,2819
São Paulo,34,1,1,0,0,0,0,0,900,46,14,960
São Paulo,80,2,1,0,4,0,0,400,1777,0,23,2200
São Paulo,130,3,3,2,7,1,0,1400,1650,414,21,3485
São Paulo,45,1,1,0,22,0,0,350,1015,33,13,1411
São Paulo,20,1,1,0,1,0,1,0,2060,0,27,2087
São Paulo,720,4,5,5,17,1,0,6471,6500,3520,83,16570
São Paulo,60,1,2,0,0,1,0,0,1062,1,16,1079
São Paulo,100,1,2,0,0,0,0,4320,3100,0,40,7460
São Paulo,250,4,3,2,0,1,0,0,3900,475,59,4434
São Paulo,98,1,2,0,27,1,1,3177,15000,130,191,18500
São Paulo,27,1,1,1,6,0,1,650,1900,59,25,2634
São Paulo,30,1,1,0,3,1,0,380,1700,0,22,2102
São Paulo,90,3,2,1,4,1,0,900,2066,92,27,3085
São Paulo,350,4,5,2,0,0,1,0,7500,0,113,7613
São Paulo,160,3,4,2,0,1,0,0,4300,209,65,4574
São Paulo,240,4,4,4,26,1,0,3250,13000,1121,165,17540
São Paulo,150,4,2,2,13,0,0,1700,4400,37,56,6193
São Paulo,50,2,1,1,6,1,1,400,1900,0,15,2315
São Paulo,197,3,3,2,8,1,0,4200,6000,1375,77,11650
São Paulo,70,3,2,1,7,1,0,800,2800,67,36,3703
São Paulo,195,4,6,3,12,1,0,1400,8000,750,102,10250
São Paulo,160,3,3,2,0,1,0,0,4200,342,64,4606
São Paulo,470,4,6,3,0,1,0,0,7200,1134,109,8443
São Paulo,300,4,4,3,0,1,0,0,12900,584,194,13680
São Paulo,330,5,6,2,11,1,0,800,8950,250,114,10110
São Paulo,240,4,5,4,15,1,1,3700,12000,1000,153,16850
São Paulo,150,3,2,5,0,1,0,0,2300,260,35,2595
São Paulo,200,3,2,1,2,1,0,1750,4500,375,58,6683
São Paulo,106,2,2,2,1,0,1,1170,10600,334,135,12240
São Paulo,35,1,1,1,7,1,0,380,2200,100,28,2708
São Paulo,70,3,2,1,3,1,0,1200,2900,25,37,4162
São Paulo,74,2,1,2,9,1,1,1100,6600,424,84,8208
São Paulo,69,2,2,2,5,1,0,853,1900,210,25,2988
São Paulo,50,1,1,0,0,0,0,0,830,0,13,843
São Paulo,71,1,1,1,11,1,0,1650,3000,238,39,4927
São Paulo,57,2,1,1,8,1,1,350,1800,50,23,2223
São Paulo,28,1,1,0,1,1,1,500,2200,72,28,2800
São Paulo,39,1,1,0,8,1,1,300,2000,0,26,2326
São Paulo,160,3,3,2,0,1,0,0,4500,209,68,4777
São Paulo,235,3,3,1,3,1,0,2585,5150,575,66,8376
São Paulo,171,3,2,1,13,1,0,1200,2200,300,28,3728
São Paulo,134,3,3,3,8,1,0,1680,2125,375,27,4207
São Paulo,240,3,3,4,6,1,1,2600,5500,1834,70,10000
São Paulo,50,1,1,0,0,0,0,0,800,34,13,847
São Paulo,572,6,6,4,0,1,1,0,7800,2359,118,10280
São Paulo,145,2,2,1,1,1,1,1463,4000,0,51,5514
São Paulo,260,4,5,5,6,1,0,3000,12500,1667,159,17330
São Paulo,211,4,4,4,2,1,0,1800,3390,775,43,6008
São Paulo,72,2,2,0,10,1,0,820,1500,70,20,2410
São Paulo,700,4,7,8,0,1,0,0,45000,8750,677,54430
São Paulo,68,1,2,1,5,1,0,1040,6000,229,77,7346
São Paulo,240,3,2,0,7,1,1,1717,6500,444,83,8744
São Paulo,67,1,1,1,14,1,1,920,2600,72,33,3625
São Paulo,140,3,3,5,8,0,1,2000,8000,710,102,10810
São Paulo,34,1,1,0,12,1,0,372,2700,57,35,3164
São Paulo,54,2,1,0,7,1,0,535,2001,0,26,2562
São Paulo,54,1,1,1,1,0,1,1050,7200,250,92,8592
São Paulo,200,3,2,4,0,1,0,0,3500,500,53,4053
São Paulo,107,3,2,2,1,1,0,1122,2600,350,33,4105
São Paulo,20,1,1,0,5,1,1,602,1800,130,23,2555
São Paulo,86,2,1,1,5,1,0,1002,2340,0,8,3350
São Paulo,250,4,3,4,0,1,0,0,2700,154,41,2895
São Paulo,80,2,1,0,4,1,0,740,2200,92,28,3060
São Paulo,45,2,2,0,0,0,0,0,1650,84,25,1759
São Paulo,255,4,4,0,15,1,1,4000,2500,1484,32,8016
São Paulo,70,1,1,0,2,1,0,472,1870,0,24,2366
São Paulo,25,1,1,0,1,0,0,0,885,0,12,897
São Paulo,80,2,2,1,12,1,0,1200,10000,109,127,11440
São Paulo,260,3,5,0,0,1,0,0,9000,634,136,9770
São Paulo,50,2,2,1,10,1,0,624,2700,82,35,3441
São Paulo,400,3,6,6,0,1,1,0,6500,375,98,6973
São Paulo,113,2,1,1,4,1,0,1000,3000,50,39,4089
São Paulo,400,4,4,6,8,1,0,3900,8000,1750,102,13750
São Paulo,82,2,1,2,10,1,1,2020,3100,333,40,5493
São Paulo,65,2,1,3,9,1,0,800,2000,217,26,3043
São Paulo,38,1,1,0,1,0,0,60,950,0,13,1023
São Paulo,107,3,3,2,3,1,0,1600,4500,417,58,6575
São Paulo,35,1,1,1,2,0,1,550,3250,30,42,3872
São Paulo,463,4,7,6,0,1,0,0,12000,1264,181,13450
São Paulo,137,3,3,1,9,1,1,1247,5500,303,70,7120
São Paulo,32,1,1,1,22,1,1,2000,2000,416,26,4442
São Paulo,85,2,2,0,0,1,0,0,1700,0,26,1726
São Paulo,100,2,2,0,0,1,0,0,2500,274,38,2812
São Paulo,136,3,4,3,7,1,0,1400,5000,117,64,6581
São Paulo,362,4,5,2,0,1,0,0,7000,834,106,7940
São Paulo,276,3,3,4,15,1,1,3600,6500,1650,83,11830
São Paulo,500,4,7,8,0,1,0,0,9250,1167,140,10560
São Paulo,56,2,1,1,11,1,0,350,2600,0,33,2983
São Paulo,35,1,1,1,4,0,1,300,2840,10,36,3186
São Paulo,45,1,1,0,1,0,0,0,950,30,15,995
São Paulo,114,2,3,1,1,1,1,902,7010,167,89,8168
São Paulo,300,2,4,2,0,1,0,0,6000,419,91,6510
São Paulo,92,2,1,1,7,0,1,690,3950,0,51,4691
São Paulo,140,3,2,2,3,1,0,1640,5500,583,70,7793
São Paulo,244,4,3,4,2,1,0,3460,7000,1000,89,11550
São Paulo,120,3,2,3,16,1,0,1400,2000,292,26,3718
São Paulo,248,4,5,4,1,0,0,2500,9100,250,116,11970
São Paulo,63,2,2,1,17,1,0,783,1690,27,22,2522
São Paulo,45,1,1,1,8,1,0,694,1800,172,23,2689
São Paulo,129,2,3,2,16,1,1,1100,2376,334,38,3848
São Paulo,300,3,3,8,0,1,0,0,4675,400,71,5146
São Paulo,29,1,1,1,4,0,1,650,2200,118,28,2996
São Paulo,153,4,3,3,3,1,0,2500,5500,700,70,8770
São Paulo,75,1,1,2,8,1,1,976,7000,323,89,8388
São Paulo,56,2,2,1,4,1,0,500,2000,0,26,2526
São Paulo,84,4,1,3,5,0,0,1914,6000,804,77,8795
São Paulo,208,3,4,3,0,0,0,0,3490,476,53,4019
São Paulo,100,1,2,1,13,0,0,1520,6000,348,77,7945
São Paulo,84,3,2,2,7,1,1,540,2200,71,28,2839
São Paulo,145,4,3,2,1,1,0,1644,4800,500,61,7005
São Paulo,300,4,3,2,0,1,1,0,15000,1040,226,16270
São Paulo,65,2,2,1,12,0,1,980,6000,250,77,7307
São Paulo,27,1,1,0,0,0,0,0,836,0,13,849
São Paulo,97,3,1,1,10,1,0,762,2300,25,30,3117
São Paulo,52,1,2,1,19,1,0,1100,5000,210,64,6374
São Paulo,373,4,4,3,12,1,0,4500,12750,1417,162,18830
São Paulo,157,4,3,2,0,1,0,0,6608,492,100,7200
São Paulo,172,4,4,3,15,1,1,1650,8800,890,112,11450
São Paulo,64,2,2,2,25,0,0,865,3500,0,45,4410
São Paulo,350,4,6,6,0,1,1,0,9600,1367,145,11110
São Paulo,700,4,7,8,0,1,1,0,15000,2250,226,17480
São Paulo,55,3,1,1,3,1,0,458,1300,0,17,1775
São Paulo,215,4,4,2,10,0,0,1950,6000,834,77,8861
São Paulo,287,3,2,5,0,1,0,0,15000,0,226,15230
São Paulo,58,2,1,1,3,1,1,383,1500,43,20,1946
São Paulo,90,3,2,2,10,1,0,850,1600,300,21,2771
São Paulo,200,3,3,3,0,1,0,0,3315,241,50,3606
São Paulo,65,3,2,1,8,1,0,650,2200,5,28,2883
São Paulo,820,4,6,6,0,1,0,2500,10000,2500,151,15150
São Paulo,102,2,1,0,3,1,0,538,2000,109,26,2673
São Paulo,86,3,2,2,6,1,1,800,3100,203,40,4143
São Paulo,220,4,4,3,2,1,0,2500,4500,1042,58,8100
São Paulo,389,4,5,6,4,1,0,4000,8500,1834,108,14440
São Paulo,80,3,3,1,11,0,0,934,1700,25,22,2681
São Paulo,78,2,2,1,1,1,0,792,2200,148,28,3168
São Paulo,178,4,2,5,0,1,0,0,6000,459,91,6550
São Paulo,47,2,1,1,4,1,0,565,1140,64,15,1784
São Paulo,80,2,2,2,0,1,0,50,1700,177,26,1953
São Paulo,144,3,3,2,0,1,1,0,5000,109,76,5185
São Paulo,48,2,1,0,2,1,0,90,1150,90,15,1345
São Paulo,64,3,2,2,16,1,0,500,1530,34,20,2084
São Paulo,50,1,1,1,11,1,1,1140,5156,117,66,6479
São Paulo,60,2,2,1,5,1,0,700,1465,100,19,2284
São Paulo,339,3,3,4,0,1,0,0,3880,353,59,4292
São Paulo,420,4,6,4,10,1,0,5700,12000,3167,153,21020
São Paulo,72,2,2,2,6,0,0,800,3060,250,39,4149
São Paulo,50,1,1,0,0,0,0,0,800,59,13,872
São Paulo,450,4,4,4,0,1,0,0,11000,1417,166,12580
São Paulo,160,2,3,3,0,1,0,0,7500,417,113,8030
São Paulo,265,3,4,3,0,1,1,0,3490,450,53,3993
São Paulo,103,3,1,3,2,1,0,1054,3400,94,44,4592
São Paulo,60,2,2,1,8,1,0,640,1650,0,21,2311
São Paulo,136,3,3,3,15,1,1,1450,7900,490,101,9941
São Paulo,206,3,3,4,25,1,0,1800,12500,758,159,15220
São Paulo,229,4,2,3,2,1,1,1100,5500,409,70,7079
São Paulo,130,3,2,0,18,1,1,1386,4500,574,58,6518
São Paulo,200,4,5,3,7,0,0,2750,6000,250,77,9077
São Paulo,120,3,2,1,0,1,0,0,3000,495,46,3541
São Paulo,40,1,1,0,1,0,0,600,1300,111,17,2028
São Paulo,54,2,1,1,0,1,0,600,1800,129,23,2552
São Paulo,48,2,1,0,2,1,0,100,1350,0,18,1468
São Paulo,149,3,4,3,7,1,1,1300,6000,550,77,7927
São Paulo,45,2,1,1,14,1,0,270,1500,82,20,1872
São Paulo,76,2,2,2,4,0,0,850,2650,130,34,3664
São Paulo,60,2,1,0,3,1,0,487,1850,0,24,2361
São Paulo,118,3,3,2,5,0,0,1800,9000,352,115,11270
São Paulo,200,2,3,1,2,0,1,2300,13000,625,165,16090
São Paulo,200,2,2,1,0,1,0,0,5000,0,76,5076
São Paulo,138,3,4,2,18,1,1,1500,10000,527,127,12150
São Paulo,53,2,1,1,8,1,1,950,1200,0,16,2166
São Paulo,135,3,3,2,7,0,1,1855,2800,641,36,5332
São Paulo,50,1,1,0,0,0,0,0,750,25,12,787
São Paulo,34,1,1,1,9,0,0,1200,1300,100,17,2617
São Paulo,218,3,3,3,17,0,0,2300,4000,775,51,7126
São Paulo,400,3,5,4,20,1,1,3500,10000,1250,127,14880
São Paulo,72,2,1,1,9,1,0,990,2630,378,34,4032
São Paulo,45,2,1,1,17,1,0,300,1600,34,21,1955
São Paulo,130,3,3,2,0,1,0,0,3100,130,47,3277
São Paulo,72,3,2,2,15,1,0,616,3000,245,39,3900
São Paulo,50,1,1,0,0,0,0,0,900,0,14,914
São Paulo,100,2,2,0,8,0,1,1100,4999,50,64,6213
São Paulo,270,3,2,4,21,1,0,3200,13000,1250,165,17620
São Paulo,550,4,5,0,1,1,0,2700,8800,0,112,11610
São Paulo,55,1,2,1,17,1,0,777,3800,100,49,4726
São Paulo,40,1,2,1,28,0,1,1935,4200,318,54,6507
São Paulo,52,1,1,1,15,1,1,650,3950,290,51,4941
São Paulo,46,2,1,1,6,1,0,280,1434,9,19,1742
São Paulo,50,1,1,0,0,1,0,0,1050,59,16,1125
São Paulo,100,3,2,0,7,1,0,750,2020,132,26,2928
São Paulo,72,2,2,1,4,1,0,880,2100,27,27,3034
São Paulo,500,7,7,8,0,0,1,0,9000,1667,136,10800
São Paulo,264,3,5,0,0,1,0,0,6000,488,91,6579
São Paulo,76,2,2,2,14,1,0,909,5500,299,70,6778
São Paulo,16,1,1,0,1,0,0,0,870,0,12,882
São Paulo,198,3,2,2,8,1,0,1400,3250,334,42,5026
São Paulo,190,3,2,1,3,1,0,1600,4000,100,51,5751
São Paulo,210,4,4,4,4,0,0,2857,11500,1480,146,15980
São Paulo,180,3,2,2,0,1,0,0,11000,150,166,11320
São Paulo,320,3,3,2,0,1,0,0,7200,600,109,7909
São Paulo,116,3,2,2,5,1,0,1884,3800,518,49,6251
São Paulo,128,2,1,1,9,1,1,1200,8500,9,108,9817
São Paulo,70,2,1,1,6,1,0,660,3800,45,49,4554
São Paulo,320,3,4,4,7,1,1,3440,15000,1659,191,20290
São Paulo,208,3,3,3,4,1,1,2490,15000,1200,191,18880
São Paulo,115,3,3,3,0,1,0,0,2400,71,37,2508
São Paulo,108,2,4,2,7,1,0,1289,4500,522,58,6369
São Paulo,64,2,2,1,7,0,0,1182,6950,276,89,8497
São Paulo,178,3,2,1,0,1,1,0,3500,130,53,3683
São Paulo,150,3,3,1,3,0,0,2229,4500,484,58,7271
São Paulo,37,1,1,1,3,0,1,485,3300,13,42,3840
São Paulo,540,4,4,6,0,1,0,0,5220,1542,79,6841
São Paulo,190,3,2,1,0,1,0,0,3700,0,56,3756
São Paulo,160,3,3,3,0,0,0,1509,5850,528,88,7975
São Paulo,530,4,5,6,0,0,0,0,13000,0,196,13200
São Paulo,59,2,1,1,9,1,1,801,1200,0,16,2017
São Paulo,800,5,4,8,0,1,0,0,14200,2250,214,16660
São Paulo,77,2,1,0,3,1,0,590,2050,7,26,2673
São Paulo,160,3,2,1,6,1,0,1500,4300,500,55,6355
São Paulo,47,1,1,1,15,1,0,530,1800,0,23,2353
São Paulo,60,1,2,1,2,1,0,1155,4000,112,51,5318
São Paulo,88,2,4,2,8,1,0,840,2300,379,30,3549
São Paulo,49,2,1,1,11,1,0,350,2000,3,26,2379
São Paulo,26,1,1,0,4,1,1,550,3500,80,45,4175
São Paulo,36,1,1,0,6,1,0,300,1600,60,21,1981
São Paulo,150,3,2,5,0,1,0,0,2100,260,32,2392
São Paulo,77,1,1,1,8,0,0,0,5700,0,73,5773
